id,postcode,latitude,longitude
573,BB14LP,53.771337000000000,-2.414710000000000
574,BB14LQ,53.768197110000000,-2.417940967000000
575,BB14LR,53.771196000000000,-2.413811807000000
576,BB14LS,53.771146020000000,-2.415117900000000
577,BB14LT,53.771307590000000,-2.415180184000000
578,BB14LU,53.771341440000000,-2.415787409000000
579,BB14LW,53.769826980000000,-2.414482837000000
580,BB14LX,53.771774590000000,-2.415291002000000
581,BB14LY,53.772140770000000,-2.415962211000000
582,BB14NA,53.770650910000000,-2.415340592000000
583,BB14NB,53.769538160000000,-2.414828938000000
584,BB14ND,53.769291140000000,-2.408363000000000
585,BB14NF,53.770399290000000,-2.402153694000000
586,BB14NG,53.769163750000000,-2.406056122000000
587,BB14NL,53.768829090000000,-2.409314735000000
588,BB14NN,53.768903010000000,-2.408723770000000
589,BB14NP,53.768343030000000,-2.409522401000000
590,BB14NQ,53.770717090000000,-2.411790985000000
591,BB14NR,53.768109650000000,-2.409429102000000
592,BB14NS,53.767959720000000,-2.411217827000000
593,BB14NT,53.770369640000000,-2.410892439000000
594,BB14NW,53.768081500000000,-2.409777763000000
595,BB14NX,53.770474730000000,-2.411697580000000
596,BB14NY,53.770960900000000,-2.411459586000000
597,BB14NZ,53.769899620000000,-2.409036892000000
598,BB14PA,53.771326150000000,-2.407154235000000
599,BB14PB,53.769438000000000,-2.407728000000000
600,BB14PD,53.769423220000000,-2.409047430000000
601,BB14PE,53.769305340000000,-2.409349714000000
602,BB14PF,53.768557140000000,-2.407354994000000
603,BB14PG,53.769940690000000,-2.407535286000000
604,BB14PH,53.764003030000000,-2.419552782000000
606,BB14RA,53.764597300000000,-2.411473179000000
607,BB14RB,53.764069590000000,-2.413333885000000
608,BB14RD,53.765768060000000,-2.410801971000000
609,BB14RE,53.764998020000000,-2.415163408000000
610,AB238AA,57.185053460000000,-2.096247971000000
611,AB238AB,57.249528360000000,-2.060272722000000
612,AB238AD,57.251765060000000,-2.060326108000000
613,AB238AE,57.190781450000000,-2.100250435000000
614,AB238AG,57.193055590000000,-2.098419919000000
615,AB238AH,57.190800530000000,-2.098844096000000
616,AB238AJ,57.186578470000000,-2.086821934000000
617,AB238AP,57.199405990000000,-2.099098840000000
619,AB238AR,57.217930170000000,-2.070536553000000
620,AB238AT,57.179717350000000,-2.084093104000000
621,AB238AU,57.191404370000000,-2.096297623000000
622,AB238AW,57.192329790000000,-2.096068387000000
623,AB238AX,57.194961950000000,-2.083317017000000
624,AB238AZ,57.196191050000000,-2.085636538000000
625,AB238BA,57.190376310000000,-2.089593981000000
626,AB238BB,57.192549600000000,-2.090410039000000
627,AB238BD,57.201021000000000,-2.089372000000000
628,AB238BE,57.217300630000000,-2.071826843000000
629,AB238BJ,57.205503030000000,-2.102061535000000
630,AB238BL,57.186083750000000,-2.088078000000000
631,AB238BN,57.204594230000000,-2.092458896000000
632,AB238BP,57.205631520000000,-2.086502631000000
633,AB238BQ,57.212679110000000,-2.078969833000000
634,AB238BR,57.214042360000000,-2.082317099000000
635,AB238BS,57.216925380000000,-2.082920000000000
636,AB238BT,57.219276750000000,-2.072261000000000
637,AB238BU,57.186476820000000,-2.090825303000000
638,AB238BW,57.188786000000000,-2.090268196000000
639,AB238BX,57.178132280000000,-2.089944691000000
640,AB238BY,57.182828920000000,-2.092074000000000
641,AB238BZ,57.192931040000000,-2.096864195000000
642,AB238DA,57.181046360000000,-2.084790871000000
643,AB238DB,57.180127780000000,-2.088146583000000
644,AB238DD,57.178124730000000,-2.087926779000000
645,AB238DF,57.182247940000000,-2.099863344000000
646,AB238DJ,57.178170160000000,-2.087182582000000
647,AB238DL,57.177297490000000,-2.088868000000000
648,AB238DN,57.176911490000000,-2.088684710000000
649,AB238DP,57.177326090000000,-2.086717476000000
650,AB238DQ,57.177155040000000,-2.087246344000000
651,AB238DR,57.176464980000000,-2.084879584000000
652,AB238DS,57.176761220000000,-2.085177976000000
653,AB238DT,57.176382330000000,-2.087509147000000
654,AB238DU,57.180461000000000,-2.086361000000000
655,AB238DX,57.176533970000000,-2.089014591000000
656,AB238EA,57.176892800000000,-2.089710117000000
657,AB238EB,57.176964020000000,-2.090603428000000
658,AB238ED,57.178041980000000,-2.090589533000000
659,AB238EE,57.186499690000000,-2.096284829000000
660,AB238EF,57.189376310000000,-2.093545840000000
661,AB238EG,57.187094000000000,-2.093507000000000
662,AB238EH,57.190525660000000,-2.105445074000000
663,AB238EJ,57.178229560000000,-2.092045527000000
664,AB238EL,57.177805800000000,-2.094145046000000
665,AB238EN,57.177877120000000,-2.094872987000000
666,AB238EP,57.179144490000000,-2.093850729000000
667,AB238EQ,57.179288670000000,-2.093239092000000
668,AB238ER,57.178552960000000,-2.092029793000000
669,AB238ES,57.179172650000000,-2.092213284000000
670,AB238ET,57.179218520000000,-2.090906691000000
671,AB238EU,57.189091000000000,-2.101404000000000
672,AB238EW,57.187353410000000,-2.096601000000000
673,AB238EX,57.183062270000000,-2.092222999000000
674,AB238EY,57.188546000000000,-2.098507000000000
675,AB238EZ,57.186026530000000,-2.092379297000000
676,AB238FB,57.183110120000000,-2.088153705000000
677,AB238FD,57.183027740000000,-2.090304006000000
678,AB238FE,57.184927000000000,-2.096942000000000
679,AB238FF,57.191708720000000,-2.097688296000000
680,AB238FG,57.182013720000000,-2.088829302000000
681,AB238FP,57.177989050000000,-2.089249660000000
682,AB238FT,57.197040180000000,-2.103179982000000
683,AB238FW,57.196214160000000,-2.102681227000000
684,AB238FX,57.197346500000000,-2.102088624000000
685,AB238FY,57.178734900000000,-2.088871034000000
686,AB238GA,57.189773250000000,-2.102845311000000
687,AB238GD,57.190964430000000,-2.082960000000000
688,AB238GE,57.197533590000000,-2.103975703000000
689,AB238GH,57.192725270000000,-2.106874367000000
690,AB238GL,57.198818540000000,-2.103499392000000
691,AB238GN,57.199149320000000,-2.105403512000000
692,AB238GP,57.199924000000000,-2.102724949000000
693,AB238GQ,57.200047920000000,-2.105041981000000
694,AB238GS,57.195091400000000,-2.102545722000000
695,AB238GT,57.198120380000000,-2.100419312000000
696,AB238GW,57.191560250000000,-2.078941163000000
697,AB238GX,57.187569000000000,-2.083201000000000
698,AB238HA,57.179612830000000,-2.092197842000000
699,AB238HD,57.180823990000000,-2.094268530000000
700,AB238HE,57.190117140000000,-2.099702631000000
701,AB238HG,57.187025000000000,-2.102192000000000
702,AB238HJ,57.180491270000000,-2.094730833000000
703,AB238HL,57.180445830000000,-2.095425445000000
704,AB238HN,57.245534590000000,-2.052246163000000
705,AB238HP,57.181027540000000,-2.098238987000000
706,AB238HQ,57.180301480000000,-2.096235585000000
707,AB238HR,57.180281860000000,-2.098369331000000
708,AB238HS,57.179976100000000,-2.098798581000000
709,AB238HT,57.179106020000000,-2.097175280000000
710,AB238HU,57.245363420000000,-2.053538000000000
711,AB238HW,57.244842070000000,-2.054217004000000
712,AB238HX,57.178306820000000,-2.096809293000000
713,AB238HY,57.244697580000000,-2.056089000000000
714,AB238HZ,57.189949480000000,-2.084696000000000
715,AB238JA,57.178783970000000,-2.095437691000000
716,AB238JB,57.179429460000000,-2.097109969000000
717,AB238JD,57.179510730000000,-2.096564338000000
718,AB238JJ,57.179807480000000,-2.096151593000000
719,AB238JL,57.178631690000000,-2.094874926000000
720,AB238JN,57.177169090000000,-2.092704470000000
721,AB238JP,57.177456430000000,-2.092854050000000
722,AB238JQ,57.177220480000000,-2.096029079000000
723,AB238JR,57.177857760000000,-2.096692336000000
724,AB238JS,57.197458790000000,-2.096098000000000
725,AB238JW,57.196688750000000,-2.093117571000000
726,AB238JX,57.195976310000000,-2.096789447000000
727,AB238JZ,57.189267710000000,-2.094620996000000
728,AB238LA,57.199485650000000,-2.100588523000000
729,AB238LB,57.200662510000000,-2.100475880000000
730,AB238LD,57.200248720000000,-2.101186403000000
731,AB238LE,57.249285940000000,-2.060023745000000
732,AB238LH,57.194583010000000,-2.098010305000000
733,AB238LU,57.194072850000000,-2.095593055000000
734,AB238LZ,57.176549760000000,-2.092024800000000
735,AB238NA,57.198638310000000,-2.114487606000000
736,AB238NB,57.195587090000000,-2.100544802000000
737,AB238ND,57.195048840000000,-2.099633214000000
738,AB238NE,57.194719260000000,-2.096058060000000
739,AB238NF,57.195311920000000,-2.096340915000000
740,AB238NG,57.195507700000000,-2.098707772000000
741,AB238NH,57.194996490000000,-2.097663903000000
742,AB238NJ,57.194420490000000,-2.099052359000000
743,AB238NL,57.192184440000000,-2.098169400000000
744,AB238NN,57.207088000000000,-2.108257000000000
745,AB238NP,57.210560000000000,-2.113283000000000
746,AB238NQ,57.219257830000000,-2.110362295000000
747,AB238NR,57.217507930000000,-2.099760000000000
748,AB238NS,57.212187780000000,-2.100258943000000
749,AB238NT,57.208741870000000,-2.095746945000000
750,AB238NU,57.193479850000000,-2.095756988000000
751,AB238PA,57.181549890000000,-2.096404000000000
752,AB238PB,57.182810270000000,-2.092867515000000
753,AB238PD,57.182369710000000,-2.093395751000000
754,AB238PJ,57.183060000000000,-2.095250236000000
755,AB238PL,57.183843590000000,-2.092489633000000
756,AB238PN,57.183554770000000,-2.094325131000000
757,AB238PP,57.182511160000000,-2.096406764000000
758,AB238PQ,57.182027240000000,-2.094883651000000
759,AB238PR,57.182970890000000,-2.094307097000000
760,AB238PS,57.181666570000000,-2.096652685000000
761,AB238PT,57.182708530000000,-2.096738123000000
762,AB238PW,57.249599460000000,-2.061830616000000
763,AB238PX,57.182266330000000,-2.099334051000000
765,AB238QA,57.184969170000000,-2.100631690000000
766,AB238QB,57.183416380000000,-2.099039381000000
767,AB238QD,57.184967720000000,-2.102418347000000
768,AB238QE,57.185507730000000,-2.101146003000000
769,AB238QF,57.194194560000000,-2.100756124000000
770,AB238QG,57.194239000000000,-2.101351948000000
771,AB238QH,57.191803880000000,-2.102255304000000
772,AB238QJ,57.183676030000000,-2.100115345000000
773,AB238QL,57.184458560000000,-2.098843661000000
774,AB238QN,57.184492910000000,-2.100828907000000
775,AB238QP,57.192792150000000,-2.102076029000000
776,AB238QQ,57.192442720000000,-2.100966447000000
778,AB238QS,57.191130000000000,-2.102451989000000
779,AB238QT,57.183679520000000,-2.095648856000000
780,AB238QU,57.192830140000000,-2.099527945000000
781,AB238QW,57.193106150000000,-2.102573301000000
782,AB238QX,57.184046910000000,-2.096840886000000
785,AB238RA,57.184584710000000,-2.098347709000000
786,AB238RB,57.186208870000000,-2.100685000000000
787,AB238RD,57.246539000000000,-2.086582000000000
790,AB238RG,57.198490520000000,-2.098103429000000
791,AB238RH,57.199156730000000,-2.096202007000000
792,AB238RJ,57.200611810000000,-2.096404403000000
793,AB238RL,57.201096570000000,-2.096819429000000
794,AB238RN,57.196593850000000,-2.099703579000000
795,AB238RP,57.200198900000000,-2.096006125000000
804,AB238SA,57.259017210000000,-2.086131000000000
805,AB238SB,57.248533330000000,-2.087249696000000
806,AB238SD,57.248748230000000,-2.088244509000000
808,AB238SH,57.254190000000000,-2.061673000000000
809,AB238SJ,57.246511280000000,-2.057948000000000
810,AB238SL,57.229623390000000,-2.100538247000000
811,AB238SP,57.253372410000000,-2.061522059000000
812,AB238SQ,57.246394000000000,-2.058626889000000
813,AB238SR,57.245333400000000,-2.060182996000000
814,AB238SS,57.252806190000000,-2.061654000000000
815,AB238ST,57.245935270000000,-2.060150840000000
816,AB238SU,57.245630870000000,-2.057979630000000
817,AB238SW,57.245342850000000,-2.059205370000000
818,AB238SX,57.246989790000000,-2.052314515000000
819,AB238SY,57.252181170000000,-2.053979233000000
822,AB238TP,57.248010080000000,-2.060618233000000
823,AB238TR,57.249905000000000,-2.060090826000000
824,AB238TS,57.253230060000000,-2.058671139000000
825,AB238TW,57.246203760000000,-2.062172889000000
827,AB238UA,57.229279540000000,-2.092106745000000
828,AB238UB,57.230033010000000,-2.093582765000000
829,AB238UD,57.230690510000000,-2.103241000000000
830,AB238UE,57.227922310000000,-2.093196471000000
831,AB238UF,57.225487180000000,-2.081415234000000
832,AB238UG,57.230145940000000,-2.098601756000000
833,AB238UH,57.260039000000000,-2.111545000000000
834,AB238UJ,57.255833910000000,-2.102416463000000
835,AB238UL,57.262010000000000,-2.095670000000000
836,AB238UN,57.253931650000000,-2.129310866000000
837,AB238UP,57.242455920000000,-2.115617828000000
838,AB238UQ,57.245384680000000,-2.105022077000000
839,AB238UR,57.237543330000000,-2.104171395000000
840,AB238US,57.233914490000000,-2.113819000000000
841,AB238UT,57.224993760000000,-2.114983440000000
842,AB238UU,57.239532000000000,-2.129260000000000
843,AB238UW,57.228793910000000,-2.092850856000000
844,AB238UX,57.245516000000000,-2.128105000000000
845,AB238UY,57.230161060000000,-2.102146362000000
846,AB238UZ,57.223318340000000,-2.099345270000000
847,AB238WA,57.249745220000000,-2.057555242000000
848,AB238WB,57.250229670000000,-2.058898364000000
849,AB238WD,57.248767900000000,-2.053477067000000
850,AB238WE,57.248633600000000,-2.052432857000000
851,AB238WF,57.248130270000000,-2.052995000000000
852,AB238WG,57.248030780000000,-2.054702278000000
853,AB238WH,57.248489550000000,-2.053194945000000
854,AB238WJ,57.248099370000000,-2.061728666000000
855,AB238WL,57.247043150000000,-2.053573984000000
858,AB238WS,57.249512420000000,-2.087136000000000
859,AB238WT,57.252764080000000,-2.087508326000000
860,AB238WU,57.253071620000000,-2.051262461000000
861,AB238WY,57.246925000000000,-2.055347000000000
862,AB238WZ,57.246692820000000,-2.053556902000000
863,AB238XA,57.253434860000000,-2.140214708000000
864,AB238XB,57.255322000000000,-2.130642000000000
865,AB238XD,57.258952230000000,-2.138511766000000
866,AB238XE,57.267705530000000,-2.142955028000000
867,AB238XF,57.251352070000000,-2.059861390000000
868,AB238XG,57.253653610000000,-2.055705083000000
869,AB238XH,57.276810000000000,-2.138430000000000
870,AB238XJ,57.281349000000000,-2.151948000000000
871,AB238XL,57.281836000000000,-2.134617000000000
872,AB238XN,57.279811380000000,-2.120130367000000
873,AB238XP,57.277527680000000,-2.102178317000000
874,AB238XQ,57.270827600000000,-2.130083204000000
875,AB238XR,57.250525110000000,-2.061782000000000
876,AB238XS,57.246741220000000,-2.065156545000000
877,AB238XU,57.254812000000000,-2.055408000000000
878,AB238XW,57.251469660000000,-2.058137995000000
879,AB238XX,57.259340830000000,-2.053243811000000
880,AB238XY,57.264153820000000,-2.057345711000000
881,AB238XZ,57.250839810000000,-2.060374308000000
882,AB238YA,57.266959070000000,-2.069901072000000
883,AB238YB,57.268001000000000,-2.051565000000000
884,AB238YD,57.276731800000000,-2.052771504000000
885,AB238YE,57.275039180000000,-2.038739408000000
886,AB238YF,57.250266630000000,-2.056677722000000
887,AB238YG,57.248837690000000,-2.088758448000000
888,AB238YH,57.284473040000000,-2.032047926000000
889,AB238YJ,57.278819190000000,-2.064732453000000
890,AB238YL,57.274968000000000,-2.090181000000000
891,AB238YN,57.260877470000000,-2.084792384000000
892,AB238YP,57.263907050000000,-2.081234982000000
893,AB238YQ,57.252590710000000,-2.061918514000000
894,AB238YR,57.257184000000000,-2.071986986000000
895,AB238YS,57.258424790000000,-2.085333743000000
896,AB238YT,57.250724720000000,-2.087868076000000
897,AB238YU,57.247964290000000,-2.091623190000000
898,AB238YW,57.250653660000000,-2.054954771000000
899,AB238YX,57.235399000000000,-2.089505000000000
900,AB238YY,57.237452600000000,-2.065769630000000
901,AB238YZ,57.250150440000000,-2.055368327000000
902,AB238ZA,57.232219280000000,-2.100744100000000
903,AB238ZB,57.230997810000000,-2.100492305000000
904,AB238ZD,57.232059850000000,-2.097894614000000
905,AB238ZE,57.233774000000000,-2.099903534000000
906,AB238ZF,57.234553990000000,-2.101794099000000
907,AB238ZG,57.229909000000000,-2.090999000000000
908,AB238ZH,57.230396840000000,-2.087322688000000
909,AB238ZJ,57.230618930000000,-2.090818133000000
910,AB238ZL,57.230863560000000,-2.087886960000000
911,AB238ZN,57.229838200000000,-2.089739598000000
912,AB238ZP,57.250572950000000,-2.086525338000000
913,AB238ZQ,57.249764750000000,-2.054058544000000
914,AB238ZR,57.248101220000000,-2.057867526000000
915,AB238ZS,57.248927980000000,-2.057123096000000
916,AB238ZT,57.247247650000000,-2.058280458000000
917,AB238ZU,57.247822720000000,-2.057916801000000
918,AB238ZW,57.246923410000000,-2.060086173000000
919,AB238ZX,57.248738200000000,-2.059575415000000
925,AB241AW,57.166527000000000,-2.088164000000000
926,AB241FR,57.164820000000000,-2.089251000000000
927,AB241GU,57.164746770000000,-2.091135623000000
928,AB241RF,57.164703320000000,-2.089101820000000
929,AB241RG,57.164695190000000,-2.087894810000000
930,AB241RN,57.168842210000000,-2.103713057000000
931,AB241RP,57.167998860000000,-2.102437450000000
932,AB241RQ,57.169420000000000,-2.100175928000000
933,AB241RZ,57.165386870000000,-2.087912991000000
934,AB241SA,57.167877610000000,-2.096765427000000
935,AB241SB,57.168911020000000,-2.096288590000000
936,AB241SD,57.170277020000000,-2.095531467000000
937,AB241SE,57.169153610000000,-2.096223078000000
938,AB241SG,57.169064840000000,-2.094833818000000
939,AB241SH,57.169343490000000,-2.094603027000000
940,AB241SJ,57.170754220000000,-2.094077462000000
941,AB241SL,57.169640000000000,-2.094455000000000
942,AB241SN,57.167689000000000,-2.096318000000000
943,AB241SX,57.164645410000000,-2.094574463000000
944,AB241SY,57.165059610000000,-2.093269315000000
945,AB241SZ,57.164729550000000,-2.090276000000000
946,AB241TA,57.165258530000000,-2.091517175000000
947,AB241TB,57.165700010000000,-2.089699468000000
948,AB241TD,57.165572820000000,-2.091666765000000
949,AB241TE,57.165076080000000,-2.095253470000000
950,AB241TF,57.166696700000000,-2.090280613000000
